customer_id,risk_score,risk_bucket
C6720,0.4270103332717192,Medium Risk
C6081,0.6092507877008149,Medium Risk
C9403,0.6824431434272143,High Risk
C7518,0.4649365513666309,Medium Risk
C9544,0.41513053029540176,Medium Risk
C5854,0.5920988812341128,Medium Risk
C6807,0.4553512781118813,Medium Risk
C6717,0.3451281739468802,Low Risk
C4571,0.5965929886140322,Medium Risk
C6201,0.45870193446809543,Medium Risk
C6829,0.586736864781085,Medium Risk
C2422,0.3702969851846347,Medium Risk
C5175,0.3233290758345291,Low Risk
C1857,0.5592151200304462,Medium Risk
C3924,0.43026476064296315,Medium Risk
C1370,0.6815705991095076,High Risk
C1915,0.5021268156570149,Medium Risk
C1132,0.5902062980878632,Medium Risk
C2537,0.6424536651652637,Medium Risk
C5720,0.44205147020656205,Medium Risk
C6554,0.3871854734203779,Medium Risk
C6693,0.420034761634774,Medium Risk
C4803,0.6342804389243358,Medium Risk
C7651,0.686978215142353,High Risk
C1814,0.5430190361877574,Medium Risk
C4954,0.35539374458514866,Medium Risk
C2596,0.3644690419431085,Medium Risk
C1468,0.5576937822369109,Medium Risk
C3274,0.34264833375984144,Low Risk
C9472,0.5932226901626447,Medium Risk
C3972,0.5665230015214534,Medium Risk
C6645,0.6469560742166053,Medium Risk
C1283,0.6573205214871636,High Risk
C2715,0.42388588494543045,Medium Risk
C9038,0.3244363567198203,Low Risk
C5872,0.4137604651460669,Medium Risk
C5055,0.4854589667298254,Medium Risk
C1752,0.42835428800283437,Medium Risk
C4351,0.4744727359035063,Medium Risk
C1166,0.6689167413455888,High Risk
C2096,0.3493738642881066,Low Risk
C9468,0.44175054498514055,Medium Risk
C1183,0.37933829800518915,Medium Risk
C1644,0.38765290372803046,Medium Risk
C7498,0.43423263356296254,Medium Risk
C3305,0.4828745241729854,Medium Risk
C6243,0.4849823229114766,Medium Risk
C3034,0.4299738977516003,Medium Risk
C7422,0.4757193048825535,Medium Risk
C3975,0.3789287190680095,Medium Risk
C1943,0.3966340997127823,Medium Risk
C5778,0.47425207018409526,Medium Risk
C7050,0.44320607903067133,Medium Risk
C3530,0.6769871701160868,High Risk
C6694,0.6737062780951785,High Risk
C5989,0.530388507176229,Medium Risk
C7206,0.3115069321983003,Low Risk
C4259,0.43326859027106,Medium Risk
C6474,0.5604057041778202,Medium Risk
C5136,0.40723473640021013,Medium Risk
C3060,0.6281539730422389,Medium Risk
C8940,0.5839711316987184,Medium Risk
C1228,0.6026307447961972,Medium Risk
C8213,0.48832058072566825,Medium Risk
C9545,0.5690011826690764,Medium Risk
C1952,0.6751685691821983,High Risk
C1968,0.5444135237135298,Medium Risk
C3082,0.3246250040917485,Low Risk
C3137,0.6537040591393275,High Risk
C2214,0.6170981617140557,Medium Risk
C2366,0.35249358907396716,Medium Risk
C6638,0.47970744828447476,Medium Risk
C4587,0.5330121841238643,Medium Risk
C9579,0.6446913502475864,Medium Risk
C8837,0.5978437631595533,Medium Risk
C8230,0.4309747953045309,Medium Risk
C9434,0.36352139655037563,Medium Risk
C5801,0.6148213460356204,Medium Risk
C8534,0.4085248575804078,Medium Risk
C8494,0.3065841844488577,Low Risk
C4346,0.49015833230725125,Medium Risk
C9826,0.6482206283831634,Medium Risk
C8178,0.6325768858283761,Medium Risk
C2588,0.6487650403186428,Medium Risk
C5999,0.6678451907740978,High Risk
C2409,0.2973924850321457,Low Risk
C1018,0.5487258924828191,Medium Risk
C1723,0.665917149961968,High Risk
C6811,0.40782000626002823,Medium Risk
C9052,0.3362023886714697,Low Risk
C6298,0.3587949560741654,Medium Risk
C2741,0.673605387939526,High Risk
C8028,0.3691655963000322,Medium Risk
C4723,0.3816707558581129,Medium Risk
C8490,0.48740284894629665,Medium Risk
C3677,0.49106997649070155,Medium Risk
C1401,0.41409881281524125,Medium Risk
C8439,0.6519452738564424,High Risk
C1518,0.4710424845091144,Medium Risk
C6143,0.6728082388261153,High Risk
C5601,0.3910213901742521,Medium Risk
C4897,0.5627973258652169,Medium Risk
C9268,0.5758260809096711,Medium Risk
C8868,0.6265935395643888,Medium Risk
C3624,0.4367875610430101,Medium Risk
C5599,0.37825160007020453,Medium Risk
C5655,0.34783154975086383,Low Risk
C1065,0.43252588429844563,Medium Risk
C9195,0.5351069655457903,Medium Risk
C8484,0.30980811985796874,Low Risk
C2689,0.579349520970747,Medium Risk
C5408,0.4464667220124223,Medium Risk
C2813,0.38501724224206413,Medium Risk
C5383,0.6140664353812417,Medium Risk
C1294,0.6118420686886475,Medium Risk
C2073,0.5166254294816667,Medium Risk
C4759,0.34758399808418655,Low Risk
C1560,0.41373146092352375,Medium Risk
C1745,0.36011742705825056,Medium Risk
C4808,0.6270480429183102,Medium Risk
C3855,0.4738360579419141,Medium Risk
C9230,0.5022845143632569,Medium Risk
C1218,0.4032333409361472,Medium Risk
C8284,0.4697416217602001,Medium Risk
C6240,0.6146641155905979,Medium Risk
C8128,0.6037729882273205,Medium Risk
C4368,0.47526717970265764,Medium Risk
C6669,0.543260285932528,Medium Risk
C1904,0.34942430280311815,Low Risk
C9917,0.39543266619766076,Medium Risk
C4710,0.37147386271737254,Medium Risk
C8771,0.45283200360126385,Medium Risk
C6532,0.4772905903429018,Medium Risk
C2020,0.40519884563596037,Medium Risk
C2304,0.42537700555646824,Medium Risk
C8984,0.5008575574567194,Medium Risk
C5504,0.6791083044831979,High Risk
C1613,0.6386093874187703,Medium Risk
C6735,0.42762067717888097,Medium Risk
C3706,0.42630204474454997,Medium Risk
C6115,0.43628147972731834,Medium Risk
C1420,0.35673723470087476,Medium Risk
C1906,0.37923995996103477,Medium Risk
C3258,0.6225185965178063,Medium Risk
C6085,0.5575400225413727,Medium Risk
C4686,0.3163320500001875,Low Risk
C3205,0.35036974975389773,Medium Risk
C2375,0.3947984259281478,Medium Risk
C2996,0.42992799527047787,Medium Risk
C6395,0.3242252958392547,Low Risk
C6393,0.4650225162584801,Medium Risk
C5523,0.47194003587958594,Medium Risk
C1119,0.5240522797428439,Medium Risk
C6374,0.4713113690653472,Medium Risk
C5628,0.4869674774149838,Medium Risk
C3491,0.4437602132399069,Medium Risk
C4784,0.38787037154877413,Medium Risk
C2953,0.5910242306946474,Medium Risk
C2519,0.33104246357509814,Low Risk
C7834,0.5496253989200363,Medium Risk
C4156,0.5706085172625857,Medium Risk
C3121,0.3595045353110438,Medium Risk
C2114,0.5582722291531255,Medium Risk
C7222,0.4807446677453156,Medium Risk
C2629,0.6268397996825177,Medium Risk
C8979,0.607855335456762,Medium Risk
C5236,0.5952174248721077,Medium Risk
C5799,0.44075718300692285,Medium Risk
C2136,0.608115816103946,Medium Risk
C4761,0.41964597878275245,Medium Risk
C8486,0.4297752381416362,Medium Risk
C4001,0.4041784988256258,Medium Risk
C9198,0.5642999332534561,Medium Risk
C6743,0.46508219872254575,Medium Risk
C6237,0.5632390757643629,Medium Risk
C2852,0.5152162022553272,Medium Risk
C9569,0.5706234821823897,Medium Risk
C4817,0.6583958535912553,High Risk
C9061,0.4383171957879575,Medium Risk
C4357,0.4094113331549133,Medium Risk
C9047,0.4386221556714137,Medium Risk
C7216,0.6325772689550648,Medium Risk
C3064,0.6197784678326185,Medium Risk
C8047,0.34369921732833997,Low Risk
C5957,0.6428443974832154,Medium Risk
C8303,0.622160437315379,Medium Risk
C5138,0.4493907676940358,Medium Risk
C2313,0.38787427104489225,Medium Risk
C6723,0.5694765193853819,Medium Risk
C5240,0.5157160184614132,Medium Risk
C6516,0.3669546624546394,Medium Risk
C7258,0.5592206006483184,Medium Risk
C1853,0.3407768668010034,Low Risk
C1159,0.6093761926578226,Medium Risk
C9880,0.5926481661395072,Medium Risk
C3434,0.5359889552096206,Medium Risk
C2752,0.658264714884185,High Risk
C8807,0.5789072754257234,Medium Risk
C3202,0.4934289483468404,Medium Risk
C3039,0.6455837383089812,Medium Risk
C4210,0.36232439162591007,Medium Risk
C1410,0.3675342153134657,Medium Risk
C1848,0.4694576554695521,Medium Risk
C8070,0.36407339547089146,Medium Risk
C3112,0.6927269846967554,High Risk
C4022,0.5620391768723382,Medium Risk
C4847,0.4721091950838554,Medium Risk
C2646,0.5790959035366561,Medium Risk
C9314,0.4051426971900828,Medium Risk
C6180,0.3664290219050631,Medium Risk
C9120,0.5587190778042634,Medium Risk
C2882,0.48233935796841526,Medium Risk
C6208,0.37181432356121286,Medium Risk
C8987,0.51925560731536,Medium Risk
C3323,0.46605816220357044,Medium Risk
C8930,0.44309813191859376,Medium Risk
C3860,0.6496184230188691,Medium Risk
C6709,0.39945037212723533,Medium Risk
C4216,0.4610922619528093,Medium Risk
C7596,0.5227158183409567,Medium Risk
C3738,0.5871708186035718,Medium Risk
C7401,0.6208505786670088,Medium Risk
C8357,0.5039205024459931,Medium Risk
C7190,0.4073632396556467,Medium Risk
C8989,0.37591015925337484,Medium Risk
C2459,0.40633832603178466,Medium Risk
C3701,0.5820056561133362,Medium Risk
C7505,0.3574549984612513,Medium Risk
C6273,0.41040035856033696,Medium Risk
C3138,0.43341297177423543,Medium Risk
C4041,0.6484152142218793,Medium Risk
C1870,0.6145862568841299,Medium Risk
C4695,0.5976854139296578,Medium Risk
C8538,0.5170215553279812,Medium Risk
C3798,0.6531687019628334,High Risk
C1974,0.508637654215205,Medium Risk
C8553,0.6232902696502688,Medium Risk
C6282,0.6259518192539922,Medium Risk
C3099,0.3808996190005422,Medium Risk
C8201,0.6514209075938863,High Risk
C9364,0.41847517126189104,Medium Risk
C2205,0.41667956092928504,Medium Risk
C3585,0.4056296269725591,Medium Risk
C1700,0.4592512264816372,Medium Risk
C9916,0.571381715106156,Medium Risk
C8104,0.4433164958435365,Medium Risk
C1116,0.42109989085290755,Medium Risk
C1152,0.493846292098555,Medium Risk
C4000,0.46383483962665617,Medium Risk
C5714,0.4338174504028367,Medium Risk
C4207,0.5867132392788387,Medium Risk
C9563,0.47513644528265153,Medium Risk
C8328,0.39740652254054276,Medium Risk
C3665,0.630247386002526,Medium Risk
C5441,0.5352566855697397,Medium Risk
C8927,0.5002917423895085,Medium Risk
C2324,0.48097057014386024,Medium Risk
C4256,0.44656026282180294,Medium Risk
C2511,0.43530477317845173,Medium Risk
C2604,0.6503453145014239,High Risk
C7667,0.3969088060008625,Medium Risk
C9543,0.5573504970513594,Medium Risk
C7296,0.5775770174054258,Medium Risk
C2660,0.5998951875066464,Medium Risk
C3735,0.6027207035786718,Medium Risk
C5689,0.5727540882932801,Medium Risk
C3540,0.40015884516102856,Medium Risk
C6530,0.6643813986928038,High Risk
C8060,0.46110267988323256,Medium Risk
C7058,0.4704532386656582,Medium Risk
C5764,0.45431987220846276,Medium Risk
C8386,0.3760707143234407,Medium Risk
C9365,0.31126578071864675,Low Risk
C1222,0.3752239263131088,Medium Risk
C1027,0.44725423376208984,Medium Risk
C8367,0.42882890110539085,Medium Risk
C3327,0.4094414638790799,Medium Risk
C2807,0.3679529008145101,Medium Risk
C2027,0.4157399226433938,Medium Risk
C2842,0.48796509345222666,Medium Risk
C6515,0.3672125909050488,Medium Risk
C1701,0.3281332139690982,Low Risk
C2887,0.4388211251512668,Medium Risk
C3556,0.33118825720717293,Low Risk
C1141,0.3590498946524731,Medium Risk
C7670,0.4404406092467811,Medium Risk
C8419,0.6913529356259572,High Risk
C2220,0.4277901045064795,Medium Risk
C4714,0.4207327328304028,Medium Risk
C3439,0.43677221425232493,Medium Risk
C8571,0.385538788691579,Medium Risk
C8852,0.6192029652746355,Medium Risk
C4818,0.3718730519869896,Medium Risk
C1383,0.3632245015781108,Medium Risk
C9514,0.6316058885086498,Medium Risk
C5076,0.38174815611266394,Medium Risk
C4696,0.5273089938068848,Medium Risk
C3220,0.5364883306269753,Medium Risk
C2810,0.6018209286537027,Medium Risk
C1705,0.3596723400342788,Medium Risk
C7132,0.3788267322850439,Medium Risk
C1805,0.6704518572507173,High Risk
C9068,0.47315931833450553,Medium Risk
C6996,0.5934439839917728,Medium Risk
C2329,0.6058592480490032,Medium Risk
C4993,0.42732377392018117,Medium Risk
C7965,0.6049257672392905,Medium Risk
C2805,0.5616166352091172,Medium Risk
C8059,0.3080776205893461,Low Risk
C6760,0.3692897116335699,Medium Risk
C4283,0.5875497498008517,Medium Risk
C7189,0.47910325772986195,Medium Risk
C2083,0.5550771161677482,Medium Risk
C6318,0.6086573328160069,Medium Risk
C7771,0.4022673167231773,Medium Risk
C4483,0.43110817724797545,Medium Risk
C1651,0.339886176319177,Low Risk
C5330,0.4353232823264735,Medium Risk
C4268,0.37859589819663353,Medium Risk
C2627,0.37080838109676745,Medium Risk
C6449,0.5944626076774944,Medium Risk
C7634,0.48872441913696496,Medium Risk
C7623,0.5319672355869577,Medium Risk
C2703,0.5404075175262819,Medium Risk
C2583,0.5440600587266262,Medium Risk
C4221,0.36373777431483006,Medium Risk
C7785,0.5870728186356823,Medium Risk
C4512,0.40871754139321026,Medium Risk
C7840,0.5846247217707421,Medium Risk
C6424,0.4889776975320801,Medium Risk
C8454,0.6147020319391416,Medium Risk
C1734,0.6442503019388975,Medium Risk
C1272,0.43961951640274816,Medium Risk
C4850,0.6153932718692312,Medium Risk
C4875,0.6266528077628689,Medium Risk
C9624,0.40749403014353286,Medium Risk
C3630,0.5074673058371862,Medium Risk
C8411,0.3424225697469343,Low Risk
C7176,0.459360736212554,Medium Risk
C6581,0.37031907048102397,Medium Risk
C5346,0.3366517243903745,Low Risk
C9296,0.34694800931890796,Low Risk
C3483,0.6013266497631172,Medium Risk
C3190,0.41770535346690435,Medium Risk
C4963,0.37473602014760915,Medium Risk
C5485,0.6912246890502344,High Risk
C8731,0.56699731748064,Medium Risk
C3974,0.5811065167370192,Medium Risk
C5327,0.6222243884369231,Medium Risk
C9748,0.3948596814873496,Medium Risk
C2168,0.5783526243481723,Medium Risk
C2001,0.5827767999303961,Medium Risk
C2349,0.5839418979956199,Medium Risk
C5210,0.363701080449204,Medium Risk
C5855,0.5335774560705447,Medium Risk
C8934,0.3572070434384843,Medium Risk
C4021,0.412776527187755,Medium Risk
C7312,0.3141892421407681,Low Risk
C5750,0.5589732401980132,Medium Risk
C3225,0.37401529818355095,Medium Risk
C6660,0.5542761490913538,Medium Risk
C8791,0.5086563353512702,Medium Risk
C2358,0.326971269343878,Low Risk
C9519,0.4279824787601716,Medium Risk
C3593,0.5026302390700773,Medium Risk
C6384,0.3913193145941264,Medium Risk
C2719,0.420817508094949,Medium Risk
C3322,0.40131001517543285,Medium Risk
C4415,0.6676827308533239,High Risk
C7394,0.44716766105765887,Medium Risk
C1403,0.3493722986012188,Low Risk
C2702,0.40709303847625816,Medium Risk
C8681,0.37982539853682395,Medium Risk
C7019,0.3982879609627792,Medium Risk
C9324,0.5835100425428602,Medium Risk
C2043,0.5851850052330727,Medium Risk
C7694,0.33968379264633436,Low Risk
C5224,0.4989540066827052,Medium Risk
C8750,0.4416710191889473,Medium Risk
C5347,0.34373310083234915,Low Risk
C7660,0.3558912282878426,Medium Risk
C1254,0.4610246397774528,Medium Risk
C6029,0.4144204425561216,Medium Risk
C7557,0.5128752222049937,Medium Risk
C6936,0.6658707275390598,High Risk
C8188,0.4380941718059292,Medium Risk
C1502,0.4394137485803124,Medium Risk
C2410,0.6043376559245941,Medium Risk
C8560,0.6069907778923356,Medium Risk
C4406,0.6576574863550647,High Risk
C7459,0.3894559318169767,Medium Risk
C4289,0.3173507126561872,Low Risk
C4171,0.45135797070557865,Medium Risk
C6158,0.4802755605110594,Medium Risk
C1521,0.5847973880367133,Medium Risk
C1569,0.37150770470185307,Medium Risk
C8449,0.422782883782938,Medium Risk
C2194,0.4077382976318591,Medium Risk
C4063,0.49011114000388856,Medium Risk
C7815,0.3778710598390245,Medium Risk
C2191,0.45391665530257863,Medium Risk
C9773,0.5901848204050173,Medium Risk
C9073,0.385578681886412,Medium Risk
C7139,0.4147170245887233,Medium Risk
C1897,0.6266018547666948,Medium Risk
C3444,0.3790107134472171,Medium Risk
C2241,0.3338698564533596,Low Risk
C2779,0.3843243455128287,Medium Risk
C5679,0.3337635706162867,Low Risk
C2252,0.37322654816675366,Medium Risk
C1620,0.36265341623599967,Medium Risk
C1801,0.40693745782140844,Medium Risk
C7858,0.6160663618472384,Medium Risk
C7103,0.5599307039560377,Medium Risk
C5832,0.6179883301269088,Medium Risk
C1089,0.6465271788324207,Medium Risk
C3525,0.38346746960101163,Medium Risk
C1969,0.43590795367293095,Medium Risk
C7162,0.37874391917294614,Medium Risk
C7748,0.5720831876915046,Medium Risk
C7666,0.37283864240189707,Medium Risk
C3174,0.44740025116943916,Medium Risk
C4286,0.44434252048400735,Medium Risk
C8074,0.5572430633229671,Medium Risk
C2048,0.38911599325836393,Medium Risk
C4900,0.383264344186258,Medium Risk
C6707,0.45708856103802736,Medium Risk
C8162,0.3315245857256064,Low Risk
C8932,0.6113878767804054,Medium Risk
C6675,0.37699510308699813,Medium Risk
C8236,0.4458274729183389,Medium Risk
C8460,0.565857914899319,Medium Risk
C8628,0.3972303959634769,Medium Risk
C8672,0.575403036149303,Medium Risk
C7499,0.5030108590720618,Medium Risk
C1083,0.4332099767975425,Medium Risk
C9484,0.490432142074715,Medium Risk
C4177,0.646025148229395,Medium Risk
C6286,0.5898692056042067,Medium Risk
C9095,0.6137464605794029,Medium Risk
C8455,0.4752653845679808,Medium Risk
C9431,0.6197822585341728,Medium Risk
C8784,0.38181318054443436,Medium Risk
C5739,0.3659598723858576,Medium Risk
C5760,0.4806139300767609,Medium Risk
C7635,0.4345265940277941,Medium Risk
C7972,0.548759877058589,Medium Risk
C9511,0.3184524073411238,Low Risk
C3973,0.5824819223442401,Medium Risk
C6012,0.6291031772273711,Medium Risk
C3486,0.35074883439043536,Medium Risk
C6913,0.416982678689533,Medium Risk
C1775,0.4128509178664329,Medium Risk
C8412,0.3669166506477849,Medium Risk
C4449,0.552270651721417,Medium Risk
C9909,0.38239014114852954,Medium Risk
C9210,0.4283055097042944,Medium Risk
C3529,0.5942575502288333,Medium Risk
C9209,0.3478615042252271,Low Risk
C8762,0.3342073849733457,Low Risk
C8805,0.5204562494490861,Medium Risk
C8011,0.4800803875369023,Medium Risk
C1733,0.6624688110255634,High Risk
C9974,0.5989245253514583,Medium Risk
C6776,0.39132732754126626,Medium Risk
C1250,0.36387102567185686,Medium Risk
C4311,0.43895652667538165,Medium Risk
C4466,0.4158257312755326,Medium Risk
C9891,0.42933261479925006,Medium Risk
C2105,0.457981285945106,Medium Risk
C3936,0.593481730811078,Medium Risk
C4644,0.577854952094886,Medium Risk
C8864,0.5878352019189474,Medium Risk
C8509,0.34486645738998734,Low Risk
C9921,0.6151490882771858,Medium Risk
C8368,0.38780792386198415,Medium Risk
C4004,0.49052627704042473,Medium Risk
C2235,0.395000383006729,Medium Risk
C4272,0.6156153563358384,Medium Risk
C3011,0.6194526118906825,Medium Risk
C2089,0.34434752137588526,Low Risk
C4680,0.357680823778194,Medium Risk
C5889,0.32887723608084196,Low Risk
C7698,0.5634942789042425,Medium Risk
C8145,0.419075355787759,Medium Risk
C6731,0.30773502596677266,Low Risk
C8238,0.6655788510602925,High Risk
C6350,0.5143544317158936,Medium Risk
C2916,0.6360538147748712,Medium Risk
C2054,0.39602978093418834,Medium Risk
C2531,0.4511274526900773,Medium Risk
C4801,0.4279646557281067,Medium Risk
C6609,0.5383336923940217,Medium Risk
C1584,0.3888150538403522,Medium Risk
C4448,0.645154262330231,Medium Risk
C1678,0.6260036499090877,Medium Risk
C5768,0.649432657363302,Medium Risk
C2495,0.5052414821624943,Medium Risk
C5471,0.5463341454233782,Medium Risk
C7568,0.39036617468718837,Medium Risk
C8181,0.6299302668989633,Medium Risk
C4715,0.4507825045258599,Medium Risk
C2384,0.5871930350414836,Medium Risk
C6652,0.478536609023683,Medium Risk
C7043,0.45852328186535285,Medium Risk
C7805,0.6017576565968952,Medium Risk
C5413,0.6298936866520607,Medium Risk
C8088,0.5524559485790554,Medium Risk
C9042,0.41076807775070806,Medium Risk
C2216,0.318596884330127,Low Risk
C9784,0.6071618643036667,Medium Risk
C9968,0.6153219776891233,Medium Risk
C8564,0.5051867516698106,Medium Risk
C8675,0.3701050222987715,Medium Risk
C9893,0.5413763308659405,Medium Risk
C9941,0.37732210910784364,Medium Risk
C1129,0.5820769319279955,Medium Risk
C6189,0.49379737600787715,Medium Risk
C4212,0.423955390857031,Medium Risk
C4253,0.4343955966841528,Medium Risk
C7255,0.4134798536829424,Medium Risk
C3852,0.43022431139308487,Medium Risk
C9712,0.45028829841771023,Medium Risk
C8453,0.47003541256288417,Medium Risk
C4626,0.40567339342927383,Medium Risk
C2505,0.4931086649936476,Medium Risk
C8034,0.6021693759975276,Medium Risk
C3747,0.32318292063015547,Low Risk
C6074,0.3772299976026579,Medium Risk
C9461,0.5470815929873551,Medium Risk
C7735,0.39127472810911545,Medium Risk
C2491,0.6313438495875359,Medium Risk
C6370,0.5167068316236934,Medium Risk
C6309,0.5403615251777946,Medium Risk
C1869,0.4010461620198762,Medium Risk
C4802,0.4030723667894362,Medium Risk
C4668,0.3672574667350188,Medium Risk
C7330,0.3691095331595309,Medium Risk
C5283,0.4558558868609649,Medium Risk
C4543,0.4753847842349026,Medium Risk
C5857,0.40615514560048577,Medium Risk
C3733,0.6176090444661161,Medium Risk
C5880,0.39356971858404943,Medium Risk
C8227,0.384547170927992,Medium Risk
C8967,0.6208543681313816,Medium Risk
C8387,0.3822477995488775,Medium Risk
C6194,0.31455999441089455,Low Risk
C7523,0.45070374991144074,Medium Risk
C8315,0.3079328125333456,Low Risk
C6096,0.6354915152661433,Medium Risk
C6351,0.4848107075949197,Medium Risk
C6968,0.5746106652421662,Medium Risk
C6266,0.6267475597499186,Medium Risk
C9811,0.5360361646552254,Medium Risk
C8463,0.5993934157332681,Medium Risk
C5498,0.5690458392122559,Medium Risk
C1512,0.3503348671916359,Medium Risk
C3356,0.3517664226027695,Medium Risk
C4069,0.5808368472739779,Medium Risk
C9108,0.5401535078225039,Medium Risk
C6231,0.4493188647285814,Medium Risk
C8350,0.42685579508584504,Medium Risk
C6177,0.44788916906708787,Medium Risk
C4981,0.5873210944045827,Medium Risk
C3330,0.38823410128066616,Medium Risk
C8283,0.5812825859149824,Medium Risk
C7028,0.5762975400870295,Medium Risk
C8933,0.5623437328612688,Medium Risk
C4462,0.6101346669196485,Medium Risk
C6633,0.5526726193544599,Medium Risk
C4343,0.35365384854897197,Medium Risk
C9419,0.3291471623190816,Low Risk
C6857,0.3686508258696263,Medium Risk
C6739,0.5338098292825119,Medium Risk
C4208,0.34712883670938166,Low Risk
C8333,0.3563124479230918,Medium Risk
C2234,0.3386178803099724,Low Risk
C1279,0.4504097159455371,Medium Risk
C3026,0.3712320990398048,Medium Risk
C4747,0.616597348044711,Medium Risk
C2764,0.31982441224446323,Low Risk
C2997,0.4244050608484664,Medium Risk
C6423,0.42183806844993643,Medium Risk
C3982,0.4000935265041332,Medium Risk
C8029,0.5754473201462265,Medium Risk
C3028,0.3559191802267135,Medium Risk
C6458,0.40610475645259236,Medium Risk
C2570,0.3215423203423781,Low Risk
C2176,0.4430353499057072,Medium Risk
C9506,0.5363850402059086,Medium Risk
C3188,0.5466316383985634,Medium Risk
C8732,0.6525132543002252,High Risk
C4623,0.3224198661165388,Low Risk
C9136,0.5584437548110615,Medium Risk
C1092,0.509789209401051,Medium Risk
C5251,0.47697310244550917,Medium Risk
C5631,0.3197021458636041,Low Risk
C6215,0.2926179975032612,Low Risk
C5688,0.5280139953431677,Medium Risk
C1103,0.4019981779782797,Medium Risk
C4579,0.48052489374308055,Medium Risk
C3422,0.5903406641596414,Medium Risk
C7228,0.6318623129739964,Medium Risk
C1361,0.624574433211967,Medium Risk
C6482,0.5726340859095368,Medium Risk
C5151,0.31982343328593354,Low Risk
C2421,0.4754497689716477,Medium Risk
C4994,0.43429479248339964,Medium Risk
C6133,0.4171420803302111,Medium Risk
C8247,0.42265823376853023,Medium Risk
C6013,0.39201673931104886,Medium Risk
C7836,0.33958951481446636,Low Risk
C4168,0.4749322488906512,Medium Risk
C5522,0.49040806782516594,Medium Risk
C7489,0.4747440691367952,Medium Risk
C3131,0.5262847551856534,Medium Risk
C5551,0.4948707150357317,Medium Risk
C4862,0.6959393250430554,High Risk
C3709,0.43801081470774583,Medium Risk
C2598,0.43999462695967834,Medium Risk
C5384,0.6178879370980044,Medium Risk
C1329,0.4574534220890993,Medium Risk
C6803,0.38358003209790614,Medium Risk
C3400,0.32741417309366166,Low Risk
C4606,0.31640039321042995,Low Risk
C7581,0.4944132901728532,Medium Risk
C2244,0.5889705368048594,Medium Risk
C1053,0.5938666510490566,Medium Risk
C5536,0.6017459381543981,Medium Risk
C7514,0.36915324100132596,Medium Risk
C7684,0.3730051239609552,Medium Risk
C7025,0.3642956435264003,Medium Risk
C2836,0.5824369369443382,Medium Risk
C1026,0.6303788311693956,Medium Risk
C7760,0.5588749778329486,Medium Risk
C5671,0.39226355648181344,Medium Risk
C5173,0.6161644725049059,Medium Risk
C8761,0.4004961724022548,Medium Risk
C8222,0.39647157500020025,Medium Risk
C9238,0.6343985406967435,Medium Risk
C6261,0.32368502142836053,Low Risk
C9894,0.4862991957083294,Medium Risk
C1443,0.4717316433104186,Medium Risk
C1954,0.40712720375423816,Medium Risk
C4923,0.5974865844479929,Medium Risk
C3671,0.5095668135404992,Medium Risk
C7059,0.3933035310867374,Medium Risk
C5853,0.6674201070977338,High Risk
C5373,0.3473144424145387,Low Risk
C6348,0.3947876811561879,Medium Risk
C3408,0.5445761084149237,Medium Risk
C9757,0.5813752371976776,Medium Risk
C8890,0.6367722662713864,Medium Risk
C7549,0.4292933668196805,Medium Risk
C3087,0.3742340488010721,Medium Risk
C5306,0.5650508298009893,Medium Risk
C7822,0.43096763885312617,Medium Risk
C9966,0.5921607062523049,Medium Risk
C2876,0.38638391033299924,Medium Risk
C1217,0.37521002291575106,Medium Risk
C9306,0.3191326562942739,Low Risk
C5840,0.6872856469692413,High Risk
C2140,0.45001643793283025,Medium Risk
C5407,0.39250828264112725,Medium Risk
C1150,0.5218777657356848,Medium Risk
C8629,0.6119982081729713,Medium Risk
C4853,0.5540972144167078,Medium Risk
C8299,0.6059301918995024,Medium Risk
C6571,0.5197351506303471,Medium Risk
C4411,0.5965517411368798,Medium Risk
C9782,0.5878432108974561,Medium Risk
C8177,0.5614719995084558,Medium Risk
C7856,0.38154783022517413,Medium Risk
C5632,0.6152580455271415,Medium Risk
C1729,0.5718110821555458,Medium Risk
C1623,0.3998513130863164,Medium Risk
C2630,0.442685327658193,Medium Risk
C2855,0.4050990111204047,Medium Risk
C7076,0.6141936968287224,Medium Risk
C9342,0.6220089511394677,Medium Risk
C9801,0.41510585676464007,Medium Risk
C9612,0.3956017192158926,Medium Risk
C7921,0.37699613631801215,Medium Risk
C2811,0.5316833426257244,Medium Risk
C8972,0.6346214128262558,Medium Risk
C9332,0.3481670290764314,Low Risk
C6419,0.35919232617157915,Medium Risk
C5672,0.3933279602154125,Medium Risk
C8546,0.3179078190452476,Low Risk
C6181,0.6361246965448989,Medium Risk
C2327,0.6667926812525666,High Risk
C4420,0.44160283558625074,Medium Risk
C4175,0.44478150829140406,Medium Risk
C5748,0.5174010210273292,Medium Risk
C5692,0.49829437811992416,Medium Risk
C7493,0.38361282261103596,Medium Risk
C5516,0.5354097890472109,Medium Risk
C1368,0.37833422312380227,Medium Risk
C7811,0.365275396032447,Medium Risk
C7643,0.47263569157635577,Medium Risk
C8532,0.40981661540935005,Medium Risk
C1438,0.5215518956909556,Medium Risk
C7145,0.42052571255898014,Medium Risk
C3045,0.47122760899693883,Medium Risk
C9978,0.6127606607632362,Medium Risk
C6203,0.5028903033146247,Medium Risk
C4965,0.3659770763704062,Medium Risk
C3387,0.5803562241615969,Medium Risk
